quarter,dong_code,dong_name,industry_code,industry_name,monthly_sales,monthly_count
20224,11440690,망원1동,CS100008,분식전문점,1751700065,204973
20224,11440690,망원1동,CS100009,호프-간이주점,2206285624,45680
20224,11440690,망원1동,CS100010,커피-음료,2250348472,279842
20231,11440690,망원1동,CS100001,한식음식점,9314589774,284795
20231,11440690,망원1동,CS100002,중식음식점,413777797,15855
20231,11440690,망원1동,CS100003,일식음식점,783945411,23072
20231,11440690,망원1동,CS100004,양식음식점,1219081050,33517
20231,11440690,망원1동,CS100005,제과점,214384834,22583
20231,11440690,망원1동,CS100006,패스트푸드점,812863532,90940
20231,11440690,망원1동,CS100007,치킨전문점,387801237,23633
20231,11440690,망원1동,CS100008,분식전문점,1923564101,211766
20231,11440690,망원1동,CS100009,호프-간이주점,1771839750,35454
20231,11440690,망원1동,CS100010,커피-음료,2228458423,265681
20232,11440690,망원1동,CS100001,한식음식점,9727023353,294728
20232,11440690,망원1동,CS100002,중식음식점,576935471,20859
20232,11440690,망원1동,CS100003,일식음식점,863790796,25304
20232,11440690,망원1동,CS100004,양식음식점,1205531037,36085
20232,11440690,망원1동,CS100005,제과점,149408468,16005
20232,11440690,망원1동,CS100006,패스트푸드점,781231910,86647
20232,11440690,망원1동,CS100007,치킨전문점,416201033,24204
20232,11440690,망원1동,CS100008,분식전문점,2041495976,216730
20232,11440690,망원1동,CS100009,호프-간이주점,1943676431,39865
20232,11440690,망원1동,CS100010,커피-음료,2383268254,311688
20233,11440690,망원1동,CS100001,한식음식점,9614646185,297451
20233,11440690,망원1동,CS100002,중식음식점,562987198,19955
20233,11440690,망원1동,CS100003,일식음식점,744309925,22472
20233,11440690,망원1동,CS100004,양식음식점,1146277650,35241
20233,11440690,망원1동,CS100005,제과점,245088098,27902
20233,11440690,망원1동,CS100006,패스트푸드점,787105878,88575
20233,11440690,망원1동,CS100007,치킨전문점,368314661,20833
20233,11440690,망원1동,CS100008,분식전문점,1945431567,205632
20233,11440690,망원1동,CS100009,호프-간이주점,1579155667,33538
20233,11440690,망원1동,CS100010,커피-음료,2331948964,298094
20234,11440690,망원1동,CS100001,한식음식점,9654519042,285749
20234,11440690,망원1동,CS100002,중식음식점,573300540,19666
20234,11440690,망원1동,CS100003,일식음식점,584084577,16140
20234,11440690,망원1동,CS100004,양식음식점,1136043262,32057
20234,11440690,망원1동,CS100005,제과점,385944615,46714
20234,11440690,망원1동,CS100006,패스트푸드점,769430276,82754
20234,11440690,망원1동,CS100007,치킨전문점,368430620,22073
20234,11440690,망원1동,CS100008,분식전문점,1989187829,224098
20234,11440690,망원1동,CS100009,호프-간이주점,1495694792,31058
20234,11440690,망원1동,CS100010,커피-음료,1979479242,252057
20241,11440690,망원1동,CS100001,한식음식점,9237079955,282478
20241,11440690,망원1동,CS100002,중식음식점,573793269,18859
20241,11440690,망원1동,CS100003,일식음식점,541524516,15084
20241,11440690,망원1동,CS100004,양식음식점,1024509153,30255
20241,11440690,망원1동,CS100005,제과점,375387078,45048
20241,11440690,망원1동,CS100006,패스트푸드점,795155357,83790
20241,11440690,망원1동,CS100007,치킨전문점,312462532,19730
20241,11440690,망원1동,CS100008,분식전문점,1824386297,193613
20241,11440690,망원1동,CS100009,호프-간이주점,1293110070,27373
20241,11440690,망원1동,CS100010,커피-음료,1907880481,238430
20242,11440690,망원1동,CS100001,한식음식점,10218834933,302661
20242,11440690,망원1동,CS100002,중식음식점,558866267,18638
20242,11440690,망원1동,CS100003,일식음식점,690331952,18594
20242,11440690,망원1동,CS100004,양식음식점,1074382021,33798
20242,11440690,망원1동,CS100005,제과점,218324485,23851
20242,11440690,망원1동,CS100006,패스트푸드점,854077581,94299
20242,11440690,망원1동,CS100007,치킨전문점,443988944,25229
20242,11440690,망원1동,CS100008,분식전문점,1750335325,196092
20242,11440690,망원1동,CS100009,호프-간이주점,1448892319,31016
20242,11440690,망원1동,CS100010,커피-음료,2059668268,288748
20243,11440690,망원1동,CS100001,한식음식점,9088907242,264137
20243,11440690,망원1동,CS100002,중식음식점,526694850,17410
20243,11440690,망원1동,CS100003,일식음식점,576721678,16888
20243,11440690,망원1동,CS100004,양식음식점,898144002,28709
20243,11440690,망원1동,CS100005,제과점,157717126,16159
20243,11440690,망원1동,CS100006,패스트푸드점,845006168,91520
20243,11440690,망원1동,CS100007,치킨전문점,276691618,13638
20243,11440690,망원1동,CS100008,분식전문점,1438612465,157604
20243,11440690,망원1동,CS100009,호프-간이주점,1421797824,29170
20243,11440690,망원1동,CS100010,커피-음료,1926511351,261881
20244,11440690,망원1동,CS100001,한식음식점,9263472456,261384
20244,11440690,망원1동,CS100002,중식음식점,631489118,20177
20244,11440690,망원1동,CS100003,일식음식점,455599728,12039
20244,11440690,망원1동,CS100004,양식음식점,1059380087,28655
20244,11440690,망원1동,CS100005,제과점,185679459,17763
20244,11440690,망원1동,CS100006,패스트푸드점,726102552,78676
20244,11440690,망원1동,CS100007,치킨전문점,250563884,14223
20244,11440690,망원1동,CS100008,분식전문점,1518864859,170012
20244,11440690,망원1동,CS100009,호프-간이주점,1329294838,26821
20244,11440690,망원1동,CS100010,커피-음료,1664690225,217286
20191,11440700,망원2동,CS100001,한식음식점,2576118075,77588
20191,11440700,망원2동,CS100002,중식음식점,322197491,13826
20191,11440700,망원2동,CS100005,제과점,896244090,88893
20191,11440700,망원2동,CS100006,패스트푸드점,167163702,11424
20191,11440700,망원2동,CS100007,치킨전문점,234071139,10341
20191,11440700,망원2동,CS100008,분식전문점,92687860,7856
20191,11440700,망원2동,CS100009,호프-간이주점,80629449,2552
20191,11440700,망원2동,CS100010,커피-음료,174302303,24693
20192,11440700,망원2동,CS100001,한식음식점,2756427207,82228
20192,11440700,망원2동,CS100002,중식음식점,427426265,18116
20192,11440700,망원2동,CS100005,제과점,849160821,87065
20192,11440700,망원2동,CS100006,패스트푸드점,169915914,12211
20192,11440700,망원2동,CS100007,치킨전문점,329850817,13328
20192,11440700,망원2동,CS100008,분식전문점,115371458,13578
20192,11440700,망원2동,CS100009,호프-간이주점,85384133,2555
20192,11440700,망원2동,CS100010,커피-음료,181085873,27062
20193,11440700,망원2동,CS100001,한식음식점,2704533214,83800
20193,11440700,망원2동,CS100002,중식음식점,356076646,15169
20193,11440700,망원2동,CS100005,제과점,828107297,85183
20193,11440700,망원2동,CS100006,패스트푸드점,190282791,13041
20193,11440700,망원2동,CS100007,치킨전문점,255673595,10287
20193,11440700,망원2동,CS100008,분식전문점,128803063,15086
20193,11440700,망원2동,CS100009,호프-간이주점,77994229,2492
20193,11440700,망원2동,CS100010,커피-음료,185599542,27539
20194,11440700,망원2동,CS100001,한식음식점,3144936727,98680
20194,11440700,망원2동,CS100002,중식음식점,427517478,18229
20194,11440700,망원2동,CS100005,제과점,910260278,88394
20194,11440700,망원2동,CS100006,패스트푸드점,166881728,12107
20194,11440700,망원2동,CS100007,치킨전문점,234780362,9739
20194,11440700,망원2동,CS100008,분식전문점,104931588,13583
20194,11440700,망원2동,CS100009,호프-간이주점,85739829,2711
20194,11440700,망원2동,CS100010,커피-음료,193271293,28147
20201,11440700,망원2동,CS100001,한식음식점,2933114320,99519
20201,11440700,망원2동,CS100002,중식음식점,380795388,16247
20201,11440700,망원2동,CS100005,제과점,928488022,89967
20201,11440700,망원2동,CS100006,패스트푸드점,169467056,12267
20201,11440700,망원2동,CS100007,치킨전문점,207663138,8635
20201,11440700,망원2동,CS100008,분식전문점,117445230,17556
20201,11440700,망원2동,CS100009,호프-간이주점,101461357,2882
20201,11440700,망원2동,CS100010,커피-음료,182990086,25877
20202,11440700,망원2동,CS100001,한식음식점,3227767490,108082
20202,11440700,망원2동,CS100002,중식음식점,435798312,19387
20202,11440700,망원2동,CS100005,제과점,968041587,92011
20202,11440700,망원2동,CS100006,패스트푸드점,169524134,12310
20202,11440700,망원2동,CS100007,치킨전문점,265838332,11249
20202,11440700,망원2동,CS100008,분식전문점,177489014,23972
20202,11440700,망원2동,CS100009,호프-간이주점,35308223,1125
20202,11440700,망원2동,CS100010,커피-음료,221653721,32638
20203,11440700,망원2동,CS100001,한식음식점,3199866564,108650
20203,11440700,망원2동,CS100002,중식음식점,423628930,18512
20203,11440700,망원2동,CS100005,제과점,1014888218,95228
20203,11440700,망원2동,CS100006,패스트푸드점,187721453,13994
20203,11440700,망원2동,CS100007,치킨전문점,336219649,14349
20203,11440700,망원2동,CS100008,분식전문점,138841819,20374
20203,11440700,망원2동,CS100009,호프-간이주점,76552283,2128
20203,11440700,망원2동,CS100010,커피-음료,206307438,30549
20204,11440700,망원2동,CS100001,한식음식점,2842093091,97420
20204,11440700,망원2동,CS100002,중식음식점,396681150,17075
20204,11440700,망원2동,CS100005,제과점,985711026,85306
20204,11440700,망원2동,CS100006,패스트푸드점,182463074,12891
20204,11440700,망원2동,CS100007,치킨전문점,250219610,10837
20204,11440700,망원2동,CS100008,분식전문점,142958162,19509
20204,11440700,망원2동,CS100009,호프-간이주점,63553478,1699
20204,11440700,망원2동,CS100010,커피-음료,213838291,32721
20211,11440700,망원2동,CS100001,한식음식점,2609341498,92171
20211,11440700,망원2동,CS100002,중식음식점,406335248,17641
20211,11440700,망원2동,CS100005,제과점,689907695,67299
20211,11440700,망원2동,CS100006,패스트푸드점,252039905,19104
20211,11440700,망원2동,CS100007,치킨전문점,254277642,10606
20211,11440700,망원2동,CS100008,분식전문점,149495090,18274
20211,11440700,망원2동,CS100009,호프-간이주점,540548858,27026
20211,11440700,망원2동,CS100010,커피-음료,506846513,64304
20212,11440700,망원2동,CS100001,한식음식점,2912429597,102624
20212,11440700,망원2동,CS100002,중식음식점,445842205,19699
20212,11440700,망원2동,CS100005,제과점,756589964,75028
20212,11440700,망원2동,CS100006,패스트푸드점,660896810,70387
20212,11440700,망원2동,CS100007,치킨전문점,310673077,12783
20212,11440700,망원2동,CS100008,분식전문점,205260253,24461
20212,11440700,망원2동,CS100009,호프-간이주점,643415886,33126
20212,11440700,망원2동,CS100010,커피-음료,681293674,89469
20213,11440700,망원2동,CS100001,한식음식점,2379705957,92683
20213,11440700,망원2동,CS100002,중식음식점,378118455,18000
20213,11440700,망원2동,CS100005,제과점,725259814,72689
20213,11440700,망원2동,CS100006,패스트푸드점,669563760,69141
20213,11440700,망원2동,CS100007,치킨전문점,303332267,12669
20213,11440700,망원2동,CS100008,분식전문점,174631000,21930
20213,11440700,망원2동,CS100009,호프-간이주점,487393572,28207
20213,11440700,망원2동,CS100010,커피-음료,692634536,94558
20214,11440700,망원2동,CS100001,한식음식점,3022882861,104034
20214,11440700,망원2동,CS100002,중식음식점,414764259,19055
20214,11440700,망원2동,CS100005,제과점,780058954,72610
20214,11440700,망원2동,CS100006,패스트푸드점,650200362,62674
20214,11440700,망원2동,CS100007,치킨전문점,305308088,12216
20214,11440700,망원2동,CS100008,분식전문점,197970460,25008
20214,11440700,망원2동,CS100009,호프-간이주점,582689532,28383
20214,11440700,망원2동,CS100010,커피-음료,651956472,84874
20221,11440700,망원2동,CS100001,한식음식점,2780258472,93415
20221,11440700,망원2동,CS100002,중식음식점,368624288,16007
20221,11440700,망원2동,CS100004,양식음식점,68047302,3860
20221,11440700,망원2동,CS100005,제과점,881556325,76793
20221,11440700,망원2동,CS100006,패스트푸드점,612561761,60302
20221,11440700,망원2동,CS100007,치킨전문점,241328201,9745
20221,11440700,망원2동,CS100008,분식전문점,188889157,21027
20221,11440700,망원2동,CS100009,호프-간이주점,507237283,25867
20221,11440700,망원2동,CS100010,커피-음료,581492264,72903
20222,11440700,망원2동,CS100001,한식음식점,3553584447,109522
20222,11440700,망원2동,CS100002,중식음식점,487194256,19462
20222,11440700,망원2동,CS100004,양식음식점,86168819,4066
20222,11440700,망원2동,CS100005,제과점,937883344,79655
20222,11440700,망원2동,CS100006,패스트푸드점,674342940,69508
20222,11440700,망원2동,CS100007,치킨전문점,440339175,14337
20222,11440700,망원2동,CS100008,분식전문점,309129077,29666
20222,11440700,망원2동,CS100009,호프-간이주점,958641960,38382
20222,11440700,망원2동,CS100010,커피-음료,663147446,92451
20223,11440700,망원2동,CS100001,한식음식점,3521481871,106556
20223,11440700,망원2동,CS100002,중식음식점,491730645,19033
20223,11440700,망원2동,CS100004,양식음식점,81929047,4306
20223,11440700,망원2동,CS100005,제과점,760251788,72187
20223,11440700,망원2동,CS100006,패스트푸드점,695478898,70735
20223,11440700,망원2동,CS100007,치킨전문점,342866471,11736
20223,11440700,망원2동,CS100008,분식전문점,287231230,27269
20223,11440700,망원2동,CS100009,호프-간이주점,961664283,33766
20223,11440700,망원2동,CS100010,커피-음료,764745586,111351
20224,11440700,망원2동,CS100001,한식음식점,3714681195,108990
20224,11440700,망원2동,CS100002,중식음식점,473260203,17206
20224,11440700,망원2동,CS100004,양식음식점,74849422,3654
20224,11440700,망원2동,CS100005,제과점,832955367,70715
20224,11440700,망원2동,CS100006,패스트푸드점,692122121,65418
20224,11440700,망원2동,CS100007,치킨전문점,333385934,10855
20224,11440700,망원2동,CS100008,분식전문점,277511179,25161
20224,11440700,망원2동,CS100009,호프-간이주점,821474983,29140
20224,11440700,망원2동,CS100010,커피-음료,678697759,94981
20231,11440700,망원2동,CS100001,한식음식점,3178163271,93013
20231,11440700,망원2동,CS100002,중식음식점,533569331,19090
20231,11440700,망원2동,CS100004,양식음식점,87947806,3936
20231,11440700,망원2동,CS100005,제과점,801832596,69410
20231,11440700,망원2동,CS100006,패스트푸드점,625517436,57369
20231,11440700,망원2동,CS100007,치킨전문점,255670994,8721
20231,11440700,망원2동,CS100008,분식전문점,260752327,24862
20231,11440700,망원2동,CS100009,호프-간이주점,766402077,25629
20231,11440700,망원2동,CS100010,커피-음료,600812859,86908
20232,11440700,망원2동,CS100001,한식음식점,3644745940,104632
20232,11440700,망원2동,CS100002,중식음식점,737208212,22677
20232,11440700,망원2동,CS100004,양식음식점,37566400,1631
20232,11440700,망원2동,CS100005,제과점,783942190,69963
20232,11440700,망원2동,CS100006,패스트푸드점,604725757,55394
20232,11440700,망원2동,CS100007,치킨전문점,329619730,10344
20232,11440700,망원2동,CS100008,분식전문점,445332296,31668
20232,11440700,망원2동,CS100009,호프-간이주점,875619255,29585
20232,11440700,망원2동,CS100010,커피-음료,656740438,96099
20233,11440700,망원2동,CS100001,한식음식점,3354701669,96892
20233,11440700,망원2동,CS100002,중식음식점,599470997,20213
20233,11440700,망원2동,CS100004,양식음식점,30050292,1185
20233,11440700,망원2동,CS100005,제과점,736539786,65432
20233,11440700,망원2동,CS100006,패스트푸드점,600417692,53822
20233,11440700,망원2동,CS100007,치킨전문점,333832134,9746
20233,11440700,망원2동,CS100008,분식전문점,454498832,35160
20233,11440700,망원2동,CS100009,호프-간이주점,912150748,29359
20233,11440700,망원2동,CS100010,커피-음료,712591367,106683
20234,11440700,망원2동,CS100001,한식음식점,3831230031,104547
20234,11440700,망원2동,CS100002,중식음식점,574946331,18875
20234,11440700,망원2동,CS100005,제과점,716489539,61351
20234,11440700,망원2동,CS100006,패스트푸드점,535072956,48236
20234,11440700,망원2동,CS100007,치킨전문점,219746399,7182
20234,11440700,망원2동,CS100008,분식전문점,405483778,30454
20234,11440700,망원2동,CS100009,호프-간이주점,740176633,24715
20234,11440700,망원2동,CS100010,커피-음료,643087588,94332
20241,11440700,망원2동,CS100001,한식음식점,3660944444,100271
20241,11440700,망원2동,CS100002,중식음식점,590114309,18463
20241,11440700,망원2동,CS100005,제과점,695649984,58583
20241,11440700,망원2동,CS100006,패스트푸드점,533791920,47559
20241,11440700,망원2동,CS100007,치킨전문점,185922086,6253
20241,11440700,망원2동,CS100008,분식전문점,313347293,27673
20241,11440700,망원2동,CS100009,호프-간이주점,729327561,24253
20241,11440700,망원2동,CS100010,커피-음료,642291948,87173
20242,11440700,망원2동,CS100001,한식음식점,3825261546,105227
20242,11440700,망원2동,CS100002,중식음식점,835198781,22786
20242,11440700,망원2동,CS100005,제과점,579806807,56527
20242,11440700,망원2동,CS100006,패스트푸드점,572926521,54896
20242,11440700,망원2동,CS100007,치킨전문점,264888750,7938
20242,11440700,망원2동,CS100008,분식전문점,428974311,31489
20242,11440700,망원2동,CS100009,호프-간이주점,847456427,26749
20242,11440700,망원2동,CS100010,커피-음료,680781209,102208
20243,11440700,망원2동,CS100001,한식음식점,3780057952,102685
20243,11440700,망원2동,CS100002,중식음식점,674316764,20151
20243,11440700,망원2동,CS100005,제과점,590439201,59015
20243,11440700,망원2동,CS100006,패스트푸드점,551919500,52150
20243,11440700,망원2동,CS100007,치킨전문점,233522771,6640
20243,11440700,망원2동,CS100008,분식전문점,307572427,25604
20243,11440700,망원2동,CS100009,호프-간이주점,808875041,23651
20243,11440700,망원2동,CS100010,커피-음료,716646539,109138
20244,11440700,망원2동,CS100001,한식음식점,4088925153,117858
20244,11440700,망원2동,CS100002,중식음식점,645044019,19433
20244,11440700,망원2동,CS100005,제과점,627300234,60221
20244,11440700,망원2동,CS100006,패스트푸드점,533112633,50499
20244,11440700,망원2동,CS100007,치킨전문점,179327382,5420
20244,11440700,망원2동,CS100008,분식전문점,389780003,34350
20244,11440700,망원2동,CS100009,호프-간이주점,939804018,25017
20244,11440700,망원2동,CS100010,커피-음료,660966753,96399
20191,11440740,상암동,CS100001,한식음식점,9774654903,336981
20191,11440740,상암동,CS100002,중식음식점,571797210,13982
20191,11440740,상암동,CS100003,일식음식점,2073076483,46587
20191,11440740,상암동,CS100004,양식음식점,2376261547,80387
20191,11440740,상암동,CS100005,제과점,323955405,31804
20191,11440740,상암동,CS100006,패스트푸드점,1638687746,187584
20191,11440740,상암동,CS100007,치킨전문점,551136390,22579
20191,11440740,상암동,CS100008,분식전문점,2404960784,197131
20191,11440740,상암동,CS100009,호프-간이주점,1827045616,30205
20191,11440740,상암동,CS100010,커피-음료,4593013048,580316
20192,11440740,상암동,CS100001,한식음식점,10676360166,361937
20192,11440740,상암동,CS100002,중식음식점,764848696,19587
20192,11440740,상암동,CS100003,일식음식점,2324181782,55302
20192,11440740,상암동,CS100004,양식음식점,2364298722,92779
20192,11440740,상암동,CS100005,제과점,896871911,96817
20192,11440740,상암동,CS100006,패스트푸드점,1790929481,219499
20192,11440740,상암동,CS100007,치킨전문점,539059166,21183
20192,11440740,상암동,CS100008,분식전문점,2433588513,204537
20192,11440740,상암동,CS100009,호프-간이주점,1819297824,30757
20192,11440740,상암동,CS100010,커피-음료,5055715936,669728
20193,11440740,상암동,CS100001,한식음식점,11057093491,378167
20193,11440740,상암동,CS100002,중식음식점,857638796,21796
20193,11440740,상암동,CS100003,일식음식점,2161063465,55069
20193,11440740,상암동,CS100004,양식음식점,2442044072,90248
20193,11440740,상암동,CS100005,제과점,925319397,105145
20193,11440740,상암동,CS100006,패스트푸드점,1970900109,242804
20193,11440740,상암동,CS100007,치킨전문점,521993924,20401
20193,11440740,상암동,CS100008,분식전문점,2539043181,233862
20193,11440740,상암동,CS100009,호프-간이주점,2005333979,32719
20193,11440740,상암동,CS100010,커피-음료,5284532796,718202
20194,11440740,상암동,CS100001,한식음식점,13279032594,423516
20194,11440740,상암동,CS100002,중식음식점,993174188,24362
20194,11440740,상암동,CS100003,일식음식점,2539100943,57761
20194,11440740,상암동,CS100004,양식음식점,2680645806,90383
20194,11440740,상암동,CS100005,제과점,1063935344,105233
20194,11440740,상암동,CS100006,패스트푸드점,2099224475,240616
20194,11440740,상암동,CS100007,치킨전문점,534057253,20638
20194,11440740,상암동,CS100008,분식전문점,2664663651,232636
20194,11440740,상암동,CS100009,호프-간이주점,2095440608,31652
20194,11440740,상암동,CS100010,커피-음료,5505972346,717515
20201,11440740,상암동,CS100001,한식음식점,10822759244,384404
20201,11440740,상암동,CS100002,중식음식점,760588058,21164
20201,11440740,상암동,CS100003,일식음식점,2244600325,54511
20201,11440740,상암동,CS100004,양식음식점,2182864112,78828
20201,11440740,상암동,CS100005,제과점,927620920,100211
20201,11440740,상암동,CS100006,패스트푸드점,1797153433,204534
20201,11440740,상암동,CS100007,치킨전문점,473884079,19048
20201,11440740,상암동,CS100008,분식전문점,2372690297,199309
20201,11440740,상암동,CS100009,호프-간이주점,1717294908,27454
20201,11440740,상암동,CS100010,커피-음료,5036822365,641321
20202,11440740,상암동,CS100001,한식음식점,11547079163,402075
20202,11440740,상암동,CS100002,중식음식점,661489335,20530
20202,11440740,상암동,CS100003,일식음식점,2611506470,61282
20202,11440740,상암동,CS100004,양식음식점,2279301588,76219
20202,11440740,상암동,CS100005,제과점,886355913,96670
20202,11440740,상암동,CS100006,패스트푸드점,1926474716,216727
20202,11440740,상암동,CS100007,치킨전문점,509061223,20482
20202,11440740,상암동,CS100008,분식전문점,2396510251,210042
20202,11440740,상암동,CS100009,호프-간이주점,1831627470,30449
20202,11440740,상암동,CS100010,커피-음료,6097897126,778759
20203,11440740,상암동,CS100001,한식음식점,10851849950,396160
20203,11440740,상암동,CS100002,중식음식점,663760134,19134
20203,11440740,상암동,CS100003,일식음식점,2466128222,59980
20203,11440740,상암동,CS100004,양식음식점,2241378611,75282
20203,11440740,상암동,CS100005,제과점,929559137,98754
20203,11440740,상암동,CS100006,패스트푸드점,1858454692,205686
20203,11440740,상암동,CS100007,치킨전문점,434048839,16704
20203,11440740,상암동,CS100008,분식전문점,2236760636,198478
20203,11440740,상암동,CS100009,호프-간이주점,1675522423,26477
20203,11440740,상암동,CS100010,커피-음료,6479049648,846732
20204,11440740,상암동,CS100001,한식음식점,10948959261,389935
20204,11440740,상암동,CS100002,중식음식점,672600713,19379
20204,11440740,상암동,CS100003,일식음식점,2691980747,59254
20204,11440740,상암동,CS100004,양식음식점,2181754148,70302
20204,11440740,상암동,CS100005,제과점,1017973552,96000
20204,11440740,상암동,CS100006,패스트푸드점,1764392350,187692
20204,11440740,상암동,CS100007,치킨전문점,351010766,14574
20204,11440740,상암동,CS100008,분식전문점,2152254279,186077
20204,11440740,상암동,CS100009,호프-간이주점,1271873522,19351
20204,11440740,상암동,CS100010,커피-음료,6032472447,761791
20211,11440740,상암동,CS100001,한식음식점,12469485487,443405
20211,11440740,상암동,CS100002,중식음식점,1412849334,49041
20211,11440740,상암동,CS100003,일식음식점,3196461126,87338
20211,11440740,상암동,CS100004,양식음식점,1756837381,62217
20211,11440740,상암동,CS100005,제과점,1185739743,123831
20211,11440740,상암동,CS100006,패스트푸드점,2011098578,192094
20211,11440740,상암동,CS100007,치킨전문점,963396929,32799
20211,11440740,상암동,CS100008,분식전문점,2060677716,189595
20211,11440740,상암동,CS100009,호프-간이주점,2490972511,75738
20211,11440740,상암동,CS100010,커피-음료,6530527408,833562
20212,11440740,상암동,CS100001,한식음식점,14709322350,521073
20212,11440740,상암동,CS100002,중식음식점,1565576469,54171
20212,11440740,상암동,CS100003,일식음식점,3550821556,97685
20212,11440740,상암동,CS100004,양식음식점,2322648284,76999
20212,11440740,상암동,CS100005,제과점,1272442464,135687
20212,11440740,상암동,CS100006,패스트푸드점,2249359416,230852
20212,11440740,상암동,CS100007,치킨전문점,1225822405,37672
20212,11440740,상암동,CS100008,분식전문점,2513059310,230136
20212,11440740,상암동,CS100009,호프-간이주점,3432535477,103405
20212,11440740,상암동,CS100010,커피-음료,7935649776,1069726
20213,11440740,상암동,CS100001,한식음식점,11825274576,464770
20213,11440740,상암동,CS100002,중식음식점,1309869460,50116
20213,11440740,상암동,CS100003,일식음식점,2855675681,87385
20213,11440740,상암동,CS100004,양식음식점,1843820210,68862
20213,11440740,상암동,CS100005,제과점,1235056973,127658
20213,11440740,상암동,CS100006,패스트푸드점,2208945200,225179
20213,11440740,상암동,CS100007,치킨전문점,850558393,30340
20213,11440740,상암동,CS100008,분식전문점,2269007555,207523
20213,11440740,상암동,CS100009,호프-간이주점,2620353088,85665
20213,11440740,상암동,CS100010,커피-음료,7327712059,1028699
20214,11440740,상암동,CS100001,한식음식점,17556611736,571830
20214,11440740,상암동,CS100002,중식음식점,1913514033,63844
20214,11440740,상암동,CS100003,일식음식점,3915848682,99330
20214,11440740,상암동,CS100004,양식음식점,2480462838,84242
20214,11440740,상암동,CS100005,제과점,1337528360,133166
20214,11440740,상암동,CS100006,패스트푸드점,2259914732,223144
20214,11440740,상암동,CS100007,치킨전문점,1066487595,33408
20214,11440740,상암동,CS100008,분식전문점,2472179129,229257
20214,11440740,상암동,CS100009,호프-간이주점,4428022799,116560
20214,11440740,상암동,CS100010,커피-음료,7844698618,1060322
20221,11440740,상암동,CS100001,한식음식점,14167173448,483828
20221,11440740,상암동,CS100002,중식음식점,1567369354,56322
20221,11440740,상암동,CS100003,일식음식점,2845325761,73332
20221,11440740,상암동,CS100004,양식음식점,1757523546,67467
20221,11440740,상암동,CS100005,제과점,1215038653,117755
20221,11440740,상암동,CS100006,패스트푸드점,1900889658,188322
20221,11440740,상암동,CS100007,치킨전문점,681584198,22507
20221,11440740,상암동,CS100008,분식전문점,2268435980,202864
20221,11440740,상암동,CS100009,호프-간이주점,2121672878,64605
20221,11440740,상암동,CS100010,커피-음료,6665803822,900974
20222,11440740,상암동,CS100001,한식음식점,19402866341,577553
20222,11440740,상암동,CS100002,중식음식점,1806227369,59405
20222,11440740,상암동,CS100003,일식음식점,3529613071,85794
20222,11440740,상암동,CS100004,양식음식점,2515650698,84403
20222,11440740,상암동,CS100005,제과점,1221015310,129272
20222,11440740,상암동,CS100006,패스트푸드점,2838735657,257051
20222,11440740,상암동,CS100007,치킨전문점,1150230882,31687
20222,11440740,상암동,CS100008,분식전문점,2655421120,236609
20222,11440740,상암동,CS100009,호프-간이주점,4757844655,104361
20222,11440740,상암동,CS100010,커피-음료,8502027790,1138574
20223,11440740,상암동,CS100001,한식음식점,18562499119,563831
20223,11440740,상암동,CS100002,중식음식점,1559919260,54599
20223,11440740,상암동,CS100003,일식음식점,3424224627,81757
20223,11440740,상암동,CS100004,양식음식점,2432059587,75239
20223,11440740,상암동,CS100005,제과점,1012868796,104366
20223,11440740,상암동,CS100006,패스트푸드점,2866651511,264563
20223,11440740,상암동,CS100007,치킨전문점,1037369093,27796
20223,11440740,상암동,CS100008,분식전문점,3053042858,249769
20223,11440740,상암동,CS100009,호프-간이주점,4648318888,101514
20223,11440740,상암동,CS100010,커피-음료,8552832696,1152346
20224,11440740,상암동,CS100001,한식음식점,20747250485,569336
20224,11440740,상암동,CS100002,중식음식점,2076780352,67291
20224,11440740,상암동,CS100003,일식음식점,3766953331,81770
20224,11440740,상암동,CS100004,양식음식점,2716165856,81231
20224,11440740,상암동,CS100005,제과점,1291024489,117017
20224,11440740,상암동,CS100006,패스트푸드점,2666096864,238546
20224,11440740,상암동,CS100007,치킨전문점,880034995,24144
20224,11440740,상암동,CS100008,분식전문점,3079584398,248447
20224,11440740,상암동,CS100009,호프-간이주점,4635623612,94398
20224,11440740,상암동,CS100010,커피-음료,8226796916,1051719
20231,11440740,상암동,CS100001,한식음식점,19201647659,541840
20231,11440740,상암동,CS100002,중식음식점,2026096232,62602
20231,11440740,상암동,CS100003,일식음식점,3464135090,80311
20231,11440740,상암동,CS100004,양식음식점,2765389073,83572
20231,11440740,상암동,CS100005,제과점,1239178311,119667
20231,11440740,상암동,CS100006,패스트푸드점,2648737497,235756
20231,11440740,상암동,CS100007,치킨전문점,988241584,24510
20231,11440740,상암동,CS100008,분식전문점,2861587662,231999
20231,11440740,상암동,CS100009,호프-간이주점,4687066580,112916
20231,11440740,상암동,CS100010,커피-음료,7620804520,950929
20232,11440740,상암동,CS100001,한식음식점,18939623931,538648
20232,11440740,상암동,CS100002,중식음식점,1965400425,62331
20232,11440740,상암동,CS100003,일식음식점,3356634806,81840
20232,11440740,상암동,CS100004,양식음식점,2769152270,85917
20232,11440740,상암동,CS100005,제과점,1363904598,135431
20232,11440740,상암동,CS100006,패스트푸드점,2774306018,250453
